-19.23058501295465205771507	1.23866589499626189585513
-19.22514692238099343057911	1.33851792136985459080734
-19.21244410875842589803142	1.43770783278261049531466
-19.19277352079943099738557	1.53575408701675986122837
-19.16645588275997624805314	1.63222886054862259541665
-19.13382822917287739983294	1.72675629689067222649612
-19.09523733674071621635449	1.81900998527920942926528
-19.05103406347986449986820	1.90870987732500063671637
-19.00156857207758775984985	1.99561882485246333551743
-18.94718639008456761985144	2.07953889564412808255156
-18.88822524301032146354373	2.16030759710508490911707
-18.82501258641827135420499	2.23779411236145353569782
-18.75786375848050724357563	2.31189562993420461012306
-18.68708067395099448049223	2.38253382742315489295493
-18.61295098306769091323076	2.44965155182994420712816
-18.53574762356673488739034	2.51320972425305644293303
-18.45572870001493370750723	2.57318448455779380523722
-18.37313763142755362878233	2.62956458201775511440701
-18.28820351516838371708218	2.68234901054808938525298
-18.20114166208469086427613	2.73154488169225828642084
-18.11215426447253307173924	2.77716552467562172168414
-18.02143116464326411119146	2.81922880031326883454312
-17.92915069748119805126407	2.85775561409731615469809
-17.83548058540529268611863	2.89276861316462552409234
-17.74057886857037402705828	2.92429105186763083068513
-17.64459485698534990660846	2.95234581117948735595746
-17.54767009452286075088523	2.97695455803076747258729
-17.44993932759048860248186	2.99813703179590307357216
-17.35153147357596381539224	3.01591044644408468045071
-17.25257058611502003486748	3.03028899828154774098721
-17.15317681580563302645714	3.04128347069657900547668
-17.05346736624662895565052	3.04890092884481633817018
-16.95355744624681548771150	3.05314449876072169232089
-16.85356121976125720607342	3.05401322693983701128673
-16.75359275558549754236992	3.05150201799998788132484
-16.65376697909112380102670	3.04560164959660450989531
-16.55420062832413563569389	3.03629886533891291122700
-16.45501321661105009752646	3.02357654803195563530949
-16.35632800341945269906319	3.00741397715574088067569
-16.25827297458467057822418	2.98778717608653554549392
-16.16098183212077543657870	2.96466935616185534030365
-16.06459499265278978441529	2.93803146627972067150836
-15.96926059200221281741960	2.90784285828605293389160
-15.87513549158744119438325	2.87407207991319024742438
-15.78238628001743748541230	2.83668780844586443379285
-15.69119026051036414060036	2.79565993955086167233048
-15.60173641150714196612626	2.75096084673558616273681
-15.51422630402396940496601	2.70256682759805544336018
-15.42887495485588189580994	2.65045975326848592956708
-15.34591158967774937593731	2.59462893706166575213956
-15.26558028438486047662082	2.53507323716702304139403
-15.18814044670139118409224	2.47180340597112069289665
-15.11386709323843113850216	2.40484469507129761112196
-15.04305086994518170229185	2.33423971990325052061621
-14.97599775649223197149240	2.26005158084945190211101
-14.91302838788415208171045	2.18236722838964380954963
-14.85447691997640262684399	2.10130104798222694384435
-14.80068936017213765410361	2.01699862565461707220038
-14.75202128116423239134747	1.92964063755003545352906
-14.70883483510273492811393	1.83944678589385368638887
-14.67149498910496951964433	1.74667968018895858328676
-14.64036491181239085790367	1.65164853641094189207195
-14.61580045603266420073396	1.55471253942197074060516
-14.59814370565617558384020	1.45628368610068914534850
-14.58771558710052573815119	1.35682890067842154557809
-14.58480758725079340365482	1.25687119193680452156059
-14.58967267137133738685861	1.15698960726525434949963
-14.60251555505818465974244	1.05781773454619099084084
-14.62348255215885828306455	0.96004051310591731471789
-14.65265129255467613234032	0.86438914310150272157784
-14.69002067516626119925149	0.77163393169411620409193
-14.73550148646688917608572	0.68257498602644783858295
-14.78890816595674095879076	0.59803075744833467108919
-14.84995222959576111065871	0.51882455633734014810443
-14.91823786238792060032665	0.44576928716273345187915
-14.99326015561016767208002	0.37965079111453903237816
-15.07440638839227808887244	0.32121031793651427799219
-15.16096063677583138940008	0.27112676687672743192081
-15.25211183968074379890822	0.22999942549672075520206
-15.34696526882833644833681	0.19833198197908560866942
-15.44455715155294228679850	0.17651858182535895558374
-15.54387199798624408231262	0.16483263822076527072014
-15.64386200544416816171633	0.16341898742782431930287
-15.74346777058413593408659	0.17228981325644338040703
-15.84163944871464835273400	0.19132456077352172352235
-15.93735746918590301390850	0.22027383636142511269540
-16.02965194926268566177896	0.25876706884918415640939
-16.11762004253559865674106	0.30632350443815759000188
-16.20044060166396349131901	0.36236594358622492562105
-16.27738571412450596653798	0.42623651324420325225972
-16.34782886603815654780192	0.49721370921918145446838
-16.41124968512923842922646	0.57452994105840171634725
-16.46723539338657360531215	0.65738886013730601920457
-16.51547925054568466407545	0.74498184071458251054310
-16.55577638309800292404361	0.83650310113018711000166
-16.58801746686051714618770	0.93116308484991150429266
-16.61218076516411912280091	1.02819985630842203327973
-16.62832302374696524793762	1.12688839408178509415848
-16.63656969399779939067230	1.22654777612770171657530
-16.63710490588631074615478	1.32654634385861669443329
