-19.97912739455339092842223	-0.16894855366318939360326
-19.88793645505893081804061	-0.12855530010621274428217
-19.79670003440043046794017	-0.08826488034882817856897
-19.70546231709512241536686	-0.04797739693626823509476
-19.61426649128650367970295	-0.00759517641925766540112
-19.52316890935611581880949	0.03300818483614520459923
-19.43223355053529388669631	0.07397357138295035383635
-19.34153081872070245594841	0.11545147899857743922780
-19.25113745927644615107965	0.15759934901809913299076
-19.16113694524108623795655	0.20057969164320255117673
-19.07162012475072287998046	0.24455856416281829268655
-18.98268603338988569362300	0.28970421481294117427296
-18.89444281578805728827319	0.33618579101337697778717
-18.80700871824362252482388	0.38417204910244695525989
-18.72051312220393626262194	0.43383002172055107337201
-18.63509759198404225344348	0.48532360943839147893186
-18.55091691122605368491350	0.53881206955758065291207
-18.46814008225285164144225	0.59444837931965732735762
-18.38695126115403866151610	0.65237745412139602763091
-18.30755059944716123254693	0.71273420435954859541994
-18.23015496066964757915230	0.77564141759476612492108
-18.15499847741720174099100	0.84120745608974800688884
-18.08233291127566388922787	0.90952376363143461190930
-18.01242777491758317864878	0.98066218004309479994163
-17.94557017248383701257808	1.05467206705565352820031
-17.88206431139270691232923	1.13157725534535691380711
-17.82223063608372370936195	1.21137282964506298732488
-17.76640453210612591306017	1.29402177696735387613103
-17.71493454762409669456247	1.37945153218308935727521
-17.66818007908404553063519	1.46755046549296408464613
-17.62650846875181187556336	1.55816436768859434280898
-17.59029146438632551507908	1.65109300145446202812138
-17.55990099579894447856532	1.74608680018806405875864
-17.53570422980156706671551	1.84284380972261319087124
-17.51805787442560102817879	1.94100698265801563380251
-17.50730171565127690769259	2.04016194938798900437860
-17.50375138555698484310597	2.13983540390333182301674
-17.50769038008081679436145	2.23949425549686464975707
-17.51936136772233609804061	2.33854570892523261349538
-17.53895685765797551880496	2.43633844461139137393957
-17.56660932693998233844468	2.53216507619890096592030
-17.60238094158848198844680	2.62526606418635344297741
-17.64625304517511139579256	2.71483526037390854313003
-17.69811563041519519856593	2.80002724726830809487410
-17.75775705354898192922519	2.87996661820264332476427
-17.82485429681211286379039	2.95375931652225354184793
-17.89896412964466065886882	3.02050611462023432807200
-17.97951556267296524538324	3.07931826486052795388559
-18.06580402774288529599289	3.12933529370749186071521
-18.15698774982459084981201	3.16974483721056499163637
-18.25208679951805734731352	3.19980433032339117715992
